ARTG ID,Approval Area,Sponsor,ARTG Start Date,Product Category,Manufacturer Name,Manufacturer Location (Country),PDF URL
295418,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/10/2017,Medical Device?lass Is,AngioDynamics Inc 603 Queensbury Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=295418&agid=(PrintDetailsPublic)&actionid=1
295404,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/10/2017,Medical Device?lass IIb,Thornhill Research Inc 60 Wingold Avenue ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=295404&agid=(PrintDetailsPublic)&actionid=1
294981,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/10/2017,Medical Device?lass IIa,CoolSystems Inc dba Game Ready 5405 Windward Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294981&agid=(PrintDetailsPublic)&actionid=1
294980,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/10/2017,Medical Device?lass IIb,Thornhill Research Inc 60 Wingold Avenue ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294980&agid=(PrintDetailsPublic)&actionid=1
294883,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,10/10/2017,Medical Device?lass IIa,Eurofeedback SAS Zl de la Petite Montagne Sud 3 rue de L'Aubrac ,France,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294883&agid=(PrintDetailsPublic)&actionid=1
294847,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/10/2017,Medical Device?lass IIa,Orthofix Inc 3451 Plano Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294847&agid=(PrintDetailsPublic)&actionid=1
294619,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/10/2017,Medical Device?lass 1,Vapotherm Inc 100 Domain Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294619&agid=(PrintDetailsPublic)&actionid=1
294431,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/09/2017,Medical Device?lass IIa,"Eko Devices, Inc 1212 Broadway Suite 100 ",United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294431&agid=(PrintDetailsPublic)&actionid=1
294430,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/09/2017,Medical Device?lass IIb,Implant Direct Sybron Manufacturing LLC 3050 East Hillcrest Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294430&agid=(PrintDetailsPublic)&actionid=1
294320,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,26/09/2017,Medical Device?lass Is,OBP Medical Corporation DBA OBP Medical 360 Merrimack Street Building 9 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294320&agid=(PrintDetailsPublic)&actionid=1
294216,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/09/2017,Medical Device?lass IIb,Orthofix Inc 3451 Plano Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=294216&agid=(PrintDetailsPublic)&actionid=1
293055,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/08/2017,Medical Device?lass 1,Hocoma AG Industriestrasse 4 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=293055&agid=(PrintDetailsPublic)&actionid=1
292963,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/08/2017,Medical Device?lass 1,Chiaro Technology Ltd 63-66 Hatton Garden ,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292963&agid=(PrintDetailsPublic)&actionid=1
292669,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,10/8/2017,Medical Device?lass 1,Implant Direct Sybron Manufacturing LLC 3050 East Hillcrest Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292669&agid=(PrintDetailsPublic)&actionid=1
292410,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass IIa,BMC Medical Co Ltd Room 110 Tower A Fengyu Building No 115 ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292410&agid=(PrintDetailsPublic)&actionid=1
292409,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass IIa,BMC Medical Co Ltd Room 110 Tower A Fengyu Building No 115 ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292409&agid=(PrintDetailsPublic)&actionid=1
292408,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass IIa,BMC Medical Co Ltd Room 110 Tower A Fengyu Building No 115 ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292408&agid=(PrintDetailsPublic)&actionid=1
292407,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass IIa,BMC Medical Co Ltd Room 110 Tower A Fengyu Building No 115 ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292407&agid=(PrintDetailsPublic)&actionid=1
292396,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass IIa,Theradome Inc 4900 Hopyard Road Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292396&agid=(PrintDetailsPublic)&actionid=1
292387,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass 1,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292387&agid=(PrintDetailsPublic)&actionid=1
292380,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass IIb,Contura International A/S Sydmarken 23 ,Denmark,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292380&agid=(PrintDetailsPublic)&actionid=1
292379,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass 1,The SpineCorporation Limited Millenium House Peak Business Park Foxwood,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292379&agid=(PrintDetailsPublic)&actionid=1
292378,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/8/2017,Medical Device?lass 1,Simplify Medical Inc 685 North Pastoria Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292378&agid=(PrintDetailsPublic)&actionid=1
292122,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,27/07/2017,Medical Device?lass 2,Genome Identification Diagnostics GmbH Ebinger Strasse 4 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=292122&agid=(PrintDetailsPublic)&actionid=1
291960,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/07/2017,Medical Device?lass 1,Careful Applications Sweden AB Krukmakargatan 33A 118 51 ,Sweden,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291960&agid=(PrintDetailsPublic)&actionid=1
291812,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/07/2017,Medical Device?lass III,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291812&agid=(PrintDetailsPublic)&actionid=1
291681,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/07/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291681&agid=(PrintDetailsPublic)&actionid=1
291484,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/07/2017,Medical Device?lass IIa,Broncus Medical Inc 125 Nicholson Lane ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291484&agid=(PrintDetailsPublic)&actionid=1
291391,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/7/2017,Medical Device?lass Im,MediCAD Hectec GmbH Opalstrasse 54 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291391&agid=(PrintDetailsPublic)&actionid=1
291389,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/7/2017,Medical Device?lass IIa,Broncus Medical Inc 125 Nicholson Lane ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291389&agid=(PrintDetailsPublic)&actionid=1
291388,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/7/2017,Medical Device?lass IIa,Broncus Medical Inc 125 Nicholson Lane ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=291388&agid=(PrintDetailsPublic)&actionid=1
290957,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/7/2017,Medical Device?lass 1,Rhythmlink International LLC 1140 First Street South ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290957&agid=(PrintDetailsPublic)&actionid=1
290956,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/7/2017,Medical Device?lass 1,Rhythmlink International LLC 1140 First Street South ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290956&agid=(PrintDetailsPublic)&actionid=1
290940,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/7/2017,Medical Device?lass IIa,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290940&agid=(PrintDetailsPublic)&actionid=1
290444,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/06/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290444&agid=(PrintDetailsPublic)&actionid=1
290443,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/06/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290443&agid=(PrintDetailsPublic)&actionid=1
290442,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/06/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290442&agid=(PrintDetailsPublic)&actionid=1
290441,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/06/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290441&agid=(PrintDetailsPublic)&actionid=1
290440,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/06/2017,Medical Device?lass IIa,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290440&agid=(PrintDetailsPublic)&actionid=1
290439,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/06/2017,Medical Device?lass IIa,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290439&agid=(PrintDetailsPublic)&actionid=1
290197,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,15/06/2017,Medical Device?lass 1,Activator Methods International 3822 E University Drive Suite 5 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=290197&agid=(PrintDetailsPublic)&actionid=1
289488,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,30/05/2017,Medical Device?lass IIa,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289488&agid=(PrintDetailsPublic)&actionid=1
289320,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/05/2017,Medical Device?lass IIb,DT MedTech LLC 111 Moffitt Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289320&agid=(PrintDetailsPublic)&actionid=1
289309,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/05/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289309&agid=(PrintDetailsPublic)&actionid=1
289308,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/05/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289308&agid=(PrintDetailsPublic)&actionid=1
289307,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/05/2017,Medical Device?lass IIa,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289307&agid=(PrintDetailsPublic)&actionid=1
289306,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/05/2017,Medical Device?lass IIa,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289306&agid=(PrintDetailsPublic)&actionid=1
289305,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/05/2017,Medical Device?lass IIa,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289305&agid=(PrintDetailsPublic)&actionid=1
289248,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/05/2017,Medical Device?lass IIb,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289248&agid=(PrintDetailsPublic)&actionid=1
289141,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,19/05/2017,Medical Device?lass 1,Paragon 28 Inc 14445 Grasslands Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=289141&agid=(PrintDetailsPublic)&actionid=1
288734,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/5/2017,Medical Device?lass IIa,METROVISION 4 Rue des Platanes ,France,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=288734&agid=(PrintDetailsPublic)&actionid=1
288705,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/5/2017,Medical Device?lass IIa,AccuTec Inc One Razor Blade Lane ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=288705&agid=(PrintDetailsPublic)&actionid=1
288583,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2017,Medical Device?lass 1,Bay Materials LLC 48450 Lakeview Blvd Fremont ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=288583&agid=(PrintDetailsPublic)&actionid=1
288027,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,19/04/2017,Medical Device?lass 1,Great Lakes NeuroTechnologies Inc 10055 Sweet Valley Drive Suite 1 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=288027&agid=(PrintDetailsPublic)&actionid=1
288026,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,19/04/2017,Medical Device?lass 1,College Park Industries Inc 27955 College Park Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=288026&agid=(PrintDetailsPublic)&actionid=1
288025,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,19/04/2017,Medical Device?lass 1,College Park Industries Inc 27955 College Park Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=288025&agid=(PrintDetailsPublic)&actionid=1
287777,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/4/2017,Medical Device?lass IIa,Biobot Surgical Pte Ltd 79 Ayer Rajah Crescent #04-05 ,Singapore,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287777&agid=(PrintDetailsPublic)&actionid=1
287776,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/4/2017,Medical Device?lass IIa,Biobot Surgical Pte Ltd 79 Ayer Rajah Crescent #04-05 ,Singapore,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287776&agid=(PrintDetailsPublic)&actionid=1
287755,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/4/2017,Medical Device?lass 1,Zebra Medical Vision Ltd Shefayim Commercial Center ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287755&agid=(PrintDetailsPublic)&actionid=1
287656,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,8/4/2017,Medical Device?lass 1,Dolphin Imaging and Management Solutions 9200 Oakdale Avenue Suite 500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287656&agid=(PrintDetailsPublic)&actionid=1
287348,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/03/2017,Medical Device?lass Is,OBP Medical Corporation DBA OBP Medical 360 Merrimack Street Building 9 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287348&agid=(PrintDetailsPublic)&actionid=1
287169,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,27/03/2017,Medical Device?lass IIb,G 21 Srl Via Sandro Pertini 8 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287169&agid=(PrintDetailsPublic)&actionid=1
287168,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,27/03/2017,Medical Device?lass IIb,G 21 Srl Via Sandro Pertini 8 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287168&agid=(PrintDetailsPublic)&actionid=1
287161,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,27/03/2017,Medical Device?lass Is,G 21 Srl Via Sandro Pertini 8 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287161&agid=(PrintDetailsPublic)&actionid=1
287019,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/03/2017,Medical Device?lass 1,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287019&agid=(PrintDetailsPublic)&actionid=1
286564,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/3/2017,Medical Device?lass IIa,Versah LLC 2000 Spring Arbor Road Suite D ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286564&agid=(PrintDetailsPublic)&actionid=1
286483,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,7/3/2017,Medical Device?lass Is,West Pharma Services IL Ltd 4 Hasheizaf St ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286483&agid=(PrintDetailsPublic)&actionid=1
286435,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/3/2017,Medical Device?lass IIa,Walk Vascular LLC 17171 Daimler Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286435&agid=(PrintDetailsPublic)&actionid=1
286434,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/3/2017,Medical Device?lass IIa,Walk Vascular LLC 17171 Daimler Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286434&agid=(PrintDetailsPublic)&actionid=1
286433,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/3/2017,Medical Device?lass IIb,Walk Vascular LLC 17171 Daimler Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286433&agid=(PrintDetailsPublic)&actionid=1
286157,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/02/2017,Medical Device?lass 1,Versah LLC 2000 Spring Arbor Road Suite D ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286157&agid=(PrintDetailsPublic)&actionid=1
286156,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/02/2017,Medical Device?lass 1,Versah LLC 2000 Spring Arbor Road Suite D ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286156&agid=(PrintDetailsPublic)&actionid=1
286127,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2017,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286127&agid=(PrintDetailsPublic)&actionid=1
286126,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2017,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286126&agid=(PrintDetailsPublic)&actionid=1
286125,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2017,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286125&agid=(PrintDetailsPublic)&actionid=1
286124,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2017,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286124&agid=(PrintDetailsPublic)&actionid=1
286123,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2017,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286123&agid=(PrintDetailsPublic)&actionid=1
286122,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2017,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286122&agid=(PrintDetailsPublic)&actionid=1
282281,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/11/2016,Medical Device?lass 1,Hyland LLC 4309 Hacienda Drive Suite 500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=282281&agid=(PrintDetailsPublic)&actionid=1
282243,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,8/11/2016,Medical Device?lass 1,Hyland LLC 4309 Hacienda Drive Suite 500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=282243&agid=(PrintDetailsPublic)&actionid=1
281987,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/11/2016,Medical Device?lass IIb,XVIVO Perfusion AB Massans gata 10 ,Sweden,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=281987&agid=(PrintDetailsPublic)&actionid=1
